Voltage ; Angle ; Time ; Step
Voltage Value: -5.700000 ; Angle Value: 177.814209 ; Time Value Ms: 17910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 155.081970 ; Time Value Ms: 17915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 176.284149 ; Time Value Ms: 17920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 171.038254 ; Time Value Ms: 17925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 170.710388 ; Time Value Ms: 17930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 155.956284 ; Time Value Ms: 17935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 169.289612 ; Time Value Ms: 17940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 174.972672 ; Time Value Ms: 17945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 184.043716 ; Time Value Ms: 17950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 173.005463 ; Time Value Ms: 17955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 157.377045 ; Time Value Ms: 17960.000000; Step: 96 
Voltage Value: -4.200000 ; Angle Value: 170.928955 ; Time Value Ms: 17965.000000; Step: 96 
Voltage Value: -3.900000 ; Angle Value: 179.234970 ; Time Value Ms: 17970.000000; Step: 97 
Voltage Value: -3.900000 ; Angle Value: 172.786880 ; Time Value Ms: 17975.000000; Step: 97 
Voltage Value: -3.600000 ; Angle Value: 160.437164 ; Time Value Ms: 17980.000000; Step: 98 
Voltage Value: -3.600000 ; Angle Value: 171.038254 ; Time Value Ms: 17985.000000; Step: 98 
Voltage Value: -3.300000 ; Angle Value: 173.114761 ; Time Value Ms: 17990.000000; Step: 99 
Voltage Value: -3.300000 ; Angle Value: 184.590164 ; Time Value Ms: 17995.000000; Step: 99 
Voltage Value: 0.000000 ; Angle Value: 173.005463 ; Time Value Ms: 18000.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 171.584702 ; Time Value Ms: 18005.000000; Step: 0 
Voltage Value: 0.000000 ; Angle Value: 170.054642 ; Time Value Ms: 18010.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 172.786880 ; Time Value Ms: 18015.000000; Step: 1 
Voltage Value: 0.000000 ; Angle Value: 164.480881 ; Time Value Ms: 18020.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 172.677597 ; Time Value Ms: 18025.000000; Step: 2 
Voltage Value: 0.000000 ; Angle Value: 174.316940 ; Time Value Ms: 18030.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 175.956284 ; Time Value Ms: 18035.000000; Step: 3 
Voltage Value: 0.000000 ; Angle Value: 182.295074 ; Time Value Ms: 18040.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 161.857925 ; Time Value Ms: 18045.000000; Step: 4 
Voltage Value: 0.000000 ; Angle Value: 170.601089 ; Time Value Ms: 18050.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 165.901642 ; Time Value Ms: 18055.000000; Step: 5 
Voltage Value: 0.000000 ; Angle Value: 180.874313 ; Time Value Ms: 18060.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 175.081970 ; Time Value Ms: 18065.000000; Step: 6 
Voltage Value: 0.000000 ; Angle Value: 173.989075 ; Time Value Ms: 18070.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 174.863388 ; Time Value Ms: 18075.000000; Step: 7 
Voltage Value: 0.000000 ; Angle Value: 178.907104 ; Time Value Ms: 18080.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 175.081970 ; Time Value Ms: 18085.000000; Step: 8 
Voltage Value: 0.000000 ; Angle Value: 184.808746 ; Time Value Ms: 18090.000000; Step: 9 
Voltage Value: 0.000000 ; Angle Value: 162.076508 ; Time Value Ms: 18095.000000; Step: 9 
Voltage Value: 3.000000 ; Angle Value: 172.568314 ; Time Value Ms: 18100.000000; Step: 10 
Voltage Value: 3.000000 ; Angle Value: 161.639343 ; Time Value Ms: 18105.000000; Step: 10 
Voltage Value: 3.300000 ; Angle Value: 163.060104 ; Time Value Ms: 18110.000000; Step: 11 
Voltage Value: 3.300000 ; Angle Value: 177.377045 ; Time Value Ms: 18115.000000; Step: 11 
Voltage Value: 3.600000 ; Angle Value: 181.639343 ; Time Value Ms: 18120.000000; Step: 12 
Voltage Value: 3.600000 ; Angle Value: 164.480881 ; Time Value Ms: 18125.000000; Step: 12 
Voltage Value: 3.900000 ; Angle Value: 186.775955 ; Time Value Ms: 18130.000000; Step: 13 
Voltage Value: 3.900000 ; Angle Value: 162.076508 ; Time Value Ms: 18135.000000; Step: 13 
Voltage Value: 4.200000 ; Angle Value: 167.213120 ; Time Value Ms: 18140.000000; Step: 14 
Voltage Value: 4.200000 ; Angle Value: 187.213120 ; Time Value Ms: 18145.000000; Step: 14 
Voltage Value: 4.500000 ; Angle Value: 159.125687 ; Time Value Ms: 18150.000000; Step: 15 
Voltage Value: 4.500000 ; Angle Value: 167.322403 ; Time Value Ms: 18155.000000; Step: 15 
Voltage Value: 4.800000 ; Angle Value: 184.043716 ; Time Value Ms: 18160.000000; Step: 16 
Voltage Value: 4.800000 ; Angle Value: 161.311478 ; Time Value Ms: 18165.000000; Step: 16 
Voltage Value: 5.100000 ; Angle Value: 185.355194 ; Time Value Ms: 18170.000000; Step: 17 
Voltage Value: 5.100000 ; Angle Value: 171.584702 ; Time Value Ms: 18175.000000; Step: 17 
Voltage Value: 5.400000 ; Angle Value: 177.377045 ; Time Value Ms: 18180.000000; Step: 18 
Voltage Value: 5.400000 ; Angle Value: 169.071045 ; Time Value Ms: 18185.000000; Step: 18 
Voltage Value: 5.700000 ; Angle Value: 156.284149 ; Time Value Ms: 18190.000000; Step: 19 
Voltage Value: 5.700000 ; Angle Value: 157.377045 ; Time Value Ms: 18195.000000; Step: 19 
Voltage Value: 12.000000 ; Angle Value: 177.595627 ; Time Value Ms: 18200.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 174.316940 ; Time Value Ms: 18205.000000; Step: 20 
Voltage Value: 12.000000 ; Angle Value: 173.770493 ; Time Value Ms: 18210.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 183.060104 ; Time Value Ms: 18215.000000; Step: 21 
Voltage Value: 12.000000 ; Angle Value: 166.885239 ; Time Value Ms: 18220.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 172.131149 ; Time Value Ms: 18225.000000; Step: 22 
Voltage Value: 12.000000 ; Angle Value: 179.344269 ; Time Value Ms: 18230.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 173.224045 ; Time Value Ms: 18235.000000; Step: 23 
Voltage Value: 12.000000 ; Angle Value: 178.797821 ; Time Value Ms: 18240.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 174.316940 ; Time Value Ms: 18245.000000; Step: 24 
Voltage Value: 12.000000 ; Angle Value: 153.333328 ; Time Value Ms: 18250.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 166.010925 ; Time Value Ms: 18255.000000; Step: 25 
Voltage Value: 12.000000 ; Angle Value: 173.551910 ; Time Value Ms: 18260.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 174.863388 ; Time Value Ms: 18265.000000; Step: 26 
Voltage Value: 12.000000 ; Angle Value: 164.153000 ; Time Value Ms: 18270.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 175.737701 ; Time Value Ms: 18275.000000; Step: 27 
Voltage Value: 12.000000 ; Angle Value: 165.683060 ; Time Value Ms: 18280.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 147.650269 ; Time Value Ms: 18285.000000; Step: 28 
Voltage Value: 12.000000 ; Angle Value: 151.584702 ; Time Value Ms: 18290.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 150.601089 ; Time Value Ms: 18295.000000; Step: 29 
Voltage Value: 12.000000 ; Angle Value: 171.584702 ; Time Value Ms: 18300.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 169.508194 ; Time Value Ms: 18305.000000; Step: 30 
Voltage Value: 12.000000 ; Angle Value: 169.508194 ; Time Value Ms: 18310.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 168.415298 ; Time Value Ms: 18315.000000; Step: 31 
Voltage Value: 12.000000 ; Angle Value: 160.546448 ; Time Value Ms: 18320.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 152.786880 ; Time Value Ms: 18325.000000; Step: 32 
Voltage Value: 12.000000 ; Angle Value: 166.885239 ; Time Value Ms: 18330.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 141.092896 ; Time Value Ms: 18335.000000; Step: 33 
Voltage Value: 12.000000 ; Angle Value: 169.726776 ; Time Value Ms: 18340.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 163.169403 ; Time Value Ms: 18345.000000; Step: 34 
Voltage Value: 12.000000 ; Angle Value: 164.808746 ; Time Value Ms: 18350.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 167.322403 ; Time Value Ms: 18355.000000; Step: 35 
Voltage Value: 12.000000 ; Angle Value: 139.890717 ; Time Value Ms: 18360.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 144.153000 ; Time Value Ms: 18365.000000; Step: 36 
Voltage Value: 12.000000 ; Angle Value: 147.103821 ; Time Value Ms: 18370.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 142.622955 ; Time Value Ms: 18375.000000; Step: 37 
Voltage Value: 12.000000 ; Angle Value: 142.732239 ; Time Value Ms: 18380.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 161.967209 ; Time Value Ms: 18385.000000; Step: 38 
Voltage Value: 12.000000 ; Angle Value: 160.546448 ; Time Value Ms: 18390.000000; Step: 39 
Voltage Value: 12.000000 ; Angle Value: 155.628418 ; Time Value Ms: 18395.000000; Step: 39 
Voltage Value: 6.000000 ; Angle Value: 136.065567 ; Time Value Ms: 18400.000000; Step: 40 
Voltage Value: 6.000000 ; Angle Value: 138.360657 ; Time Value Ms: 18405.000000; Step: 40 
Voltage Value: 5.700000 ; Angle Value: 147.759567 ; Time Value Ms: 18410.000000; Step: 41 
Voltage Value: 5.700000 ; Angle Value: 142.732239 ; Time Value Ms: 18415.000000; Step: 41 
Voltage Value: 5.400000 ; Angle Value: 131.147537 ; Time Value Ms: 18420.000000; Step: 42 
Voltage Value: 5.400000 ; Angle Value: 134.972672 ; Time Value Ms: 18425.000000; Step: 42 
Voltage Value: 5.100000 ; Angle Value: 143.497269 ; Time Value Ms: 18430.000000; Step: 43 
Voltage Value: 5.100000 ; Angle Value: 157.377045 ; Time Value Ms: 18435.000000; Step: 43 
Voltage Value: 4.800000 ; Angle Value: 150.273224 ; Time Value Ms: 18440.000000; Step: 44 
Voltage Value: 4.800000 ; Angle Value: 142.950821 ; Time Value Ms: 18445.000000; Step: 44 
Voltage Value: 4.500000 ; Angle Value: 130.601089 ; Time Value Ms: 18450.000000; Step: 45 
Voltage Value: 4.500000 ; Angle Value: 129.726776 ; Time Value Ms: 18455.000000; Step: 45 
Voltage Value: 4.200000 ; Angle Value: 130.163940 ; Time Value Ms: 18460.000000; Step: 46 
Voltage Value: 4.200000 ; Angle Value: 130.491806 ; Time Value Ms: 18465.000000; Step: 46 
Voltage Value: 3.900000 ; Angle Value: 132.568314 ; Time Value Ms: 18470.000000; Step: 47 
Voltage Value: 3.900000 ; Angle Value: 135.409836 ; Time Value Ms: 18475.000000; Step: 47 
Voltage Value: 3.600000 ; Angle Value: 148.852463 ; Time Value Ms: 18480.000000; Step: 48 
Voltage Value: 3.600000 ; Angle Value: 146.775955 ; Time Value Ms: 18485.000000; Step: 48 
Voltage Value: 3.300000 ; Angle Value: 150.710388 ; Time Value Ms: 18490.000000; Step: 49 
Voltage Value: 3.300000 ; Angle Value: 137.267761 ; Time Value Ms: 18495.000000; Step: 49 
Voltage Value: 0.000000 ; Angle Value: 128.306015 ; Time Value Ms: 18500.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 148.524597 ; Time Value Ms: 18505.000000; Step: 50 
Voltage Value: 0.000000 ; Angle Value: 129.508194 ; Time Value Ms: 18510.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 129.617493 ; Time Value Ms: 18515.000000; Step: 51 
Voltage Value: 0.000000 ; Angle Value: 138.907104 ; Time Value Ms: 18520.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 126.994537 ; Time Value Ms: 18525.000000; Step: 52 
Voltage Value: 0.000000 ; Angle Value: 133.551910 ; Time Value Ms: 18530.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 133.551910 ; Time Value Ms: 18535.000000; Step: 53 
Voltage Value: 0.000000 ; Angle Value: 125.792351 ; Time Value Ms: 18540.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 144.590164 ; Time Value Ms: 18545.000000; Step: 54 
Voltage Value: 0.000000 ; Angle Value: 149.071045 ; Time Value Ms: 18550.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 119.890709 ; Time Value Ms: 18555.000000; Step: 55 
Voltage Value: 0.000000 ; Angle Value: 129.617493 ; Time Value Ms: 18560.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 142.185791 ; Time Value Ms: 18565.000000; Step: 56 
Voltage Value: 0.000000 ; Angle Value: 124.043716 ; Time Value Ms: 18570.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 123.825134 ; Time Value Ms: 18575.000000; Step: 57 
Voltage Value: 0.000000 ; Angle Value: 124.371582 ; Time Value Ms: 18580.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 125.136612 ; Time Value Ms: 18585.000000; Step: 58 
Voltage Value: 0.000000 ; Angle Value: 128.087433 ; Time Value Ms: 18590.000000; Step: 59 
Voltage Value: 0.000000 ; Angle Value: 147.213120 ; Time Value Ms: 18595.000000; Step: 59 
Voltage Value: -3.000000 ; Angle Value: 141.967209 ; Time Value Ms: 18600.000000; Step: 60 
Voltage Value: -3.000000 ; Angle Value: 121.967216 ; Time Value Ms: 18605.000000; Step: 60 
Voltage Value: -3.300000 ; Angle Value: 120.874313 ; Time Value Ms: 18610.000000; Step: 61 
Voltage Value: -3.300000 ; Angle Value: 135.409836 ; Time Value Ms: 18615.000000; Step: 61 
Voltage Value: -3.600000 ; Angle Value: 148.852463 ; Time Value Ms: 18620.000000; Step: 62 
Voltage Value: -3.600000 ; Angle Value: 131.912567 ; Time Value Ms: 18625.000000; Step: 62 
Voltage Value: -3.900000 ; Angle Value: 123.825134 ; Time Value Ms: 18630.000000; Step: 63 
Voltage Value: -3.900000 ; Angle Value: 141.202179 ; Time Value Ms: 18635.000000; Step: 63 
Voltage Value: -4.200000 ; Angle Value: 124.043716 ; Time Value Ms: 18640.000000; Step: 64 
Voltage Value: -4.200000 ; Angle Value: 146.994537 ; Time Value Ms: 18645.000000; Step: 64 
Voltage Value: -4.500000 ; Angle Value: 126.885246 ; Time Value Ms: 18650.000000; Step: 65 
Voltage Value: -4.500000 ; Angle Value: 142.732239 ; Time Value Ms: 18655.000000; Step: 65 
Voltage Value: -4.800000 ; Angle Value: 144.918030 ; Time Value Ms: 18660.000000; Step: 66 
Voltage Value: -4.800000 ; Angle Value: 135.191254 ; Time Value Ms: 18665.000000; Step: 66 
Voltage Value: -5.100000 ; Angle Value: 134.207657 ; Time Value Ms: 18670.000000; Step: 67 
Voltage Value: -5.100000 ; Angle Value: 128.524597 ; Time Value Ms: 18675.000000; Step: 67 
Voltage Value: -5.400000 ; Angle Value: 131.803284 ; Time Value Ms: 18680.000000; Step: 68 
Voltage Value: -5.400000 ; Angle Value: 135.409836 ; Time Value Ms: 18685.000000; Step: 68 
Voltage Value: -5.700000 ; Angle Value: 129.726776 ; Time Value Ms: 18690.000000; Step: 69 
Voltage Value: -5.700000 ; Angle Value: 130.054642 ; Time Value Ms: 18695.000000; Step: 69 
Voltage Value: -12.000000 ; Angle Value: 144.153000 ; Time Value Ms: 18700.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 136.830597 ; Time Value Ms: 18705.000000; Step: 70 
Voltage Value: -12.000000 ; Angle Value: 135.300552 ; Time Value Ms: 18710.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 157.595627 ; Time Value Ms: 18715.000000; Step: 71 
Voltage Value: -12.000000 ; Angle Value: 137.049179 ; Time Value Ms: 18720.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 142.732239 ; Time Value Ms: 18725.000000; Step: 72 
Voltage Value: -12.000000 ; Angle Value: 141.311478 ; Time Value Ms: 18730.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 160.109283 ; Time Value Ms: 18735.000000; Step: 73 
Voltage Value: -12.000000 ; Angle Value: 159.125687 ; Time Value Ms: 18740.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 150.273224 ; Time Value Ms: 18745.000000; Step: 74 
Voltage Value: -12.000000 ; Angle Value: 149.617493 ; Time Value Ms: 18750.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 140.000000 ; Time Value Ms: 18755.000000; Step: 75 
Voltage Value: -12.000000 ; Angle Value: 141.748627 ; Time Value Ms: 18760.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 142.622955 ; Time Value Ms: 18765.000000; Step: 76 
Voltage Value: -12.000000 ; Angle Value: 158.797821 ; Time Value Ms: 18770.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 148.415298 ; Time Value Ms: 18775.000000; Step: 77 
Voltage Value: -12.000000 ; Angle Value: 156.284149 ; Time Value Ms: 18780.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 146.557373 ; Time Value Ms: 18785.000000; Step: 78 
Voltage Value: -12.000000 ; Angle Value: 141.420761 ; Time Value Ms: 18790.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 155.300552 ; Time Value Ms: 18795.000000; Step: 79 
Voltage Value: -12.000000 ; Angle Value: 161.530060 ; Time Value Ms: 18800.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 144.262299 ; Time Value Ms: 18805.000000; Step: 80 
Voltage Value: -12.000000 ; Angle Value: 168.524597 ; Time Value Ms: 18810.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 144.918030 ; Time Value Ms: 18815.000000; Step: 81 
Voltage Value: -12.000000 ; Angle Value: 168.087433 ; Time Value Ms: 18820.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 147.540985 ; Time Value Ms: 18825.000000; Step: 82 
Voltage Value: -12.000000 ; Angle Value: 162.295074 ; Time Value Ms: 18830.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 171.038254 ; Time Value Ms: 18835.000000; Step: 83 
Voltage Value: -12.000000 ; Angle Value: 168.743164 ; Time Value Ms: 18840.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 149.180328 ; Time Value Ms: 18845.000000; Step: 84 
Voltage Value: -12.000000 ; Angle Value: 161.748627 ; Time Value Ms: 18850.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 156.830597 ; Time Value Ms: 18855.000000; Step: 85 
Voltage Value: -12.000000 ; Angle Value: 174.644806 ; Time Value Ms: 18860.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 170.491806 ; Time Value Ms: 18865.000000; Step: 86 
Voltage Value: -12.000000 ; Angle Value: 167.322403 ; Time Value Ms: 18870.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 175.956284 ; Time Value Ms: 18875.000000; Step: 87 
Voltage Value: -12.000000 ; Angle Value: 175.737701 ; Time Value Ms: 18880.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 178.797821 ; Time Value Ms: 18885.000000; Step: 88 
Voltage Value: -12.000000 ; Angle Value: 171.038254 ; Time Value Ms: 18890.000000; Step: 89 
Voltage Value: -12.000000 ; Angle Value: 177.814209 ; Time Value Ms: 18895.000000; Step: 89 
Voltage Value: -6.000000 ; Angle Value: 177.923492 ; Time Value Ms: 18900.000000; Step: 90 
Voltage Value: -6.000000 ; Angle Value: 181.202179 ; Time Value Ms: 18905.000000; Step: 90 
Voltage Value: -5.700000 ; Angle Value: 172.021851 ; Time Value Ms: 18910.000000; Step: 91 
Voltage Value: -5.700000 ; Angle Value: 173.005463 ; Time Value Ms: 18915.000000; Step: 91 
Voltage Value: -5.400000 ; Angle Value: 156.939896 ; Time Value Ms: 18920.000000; Step: 92 
Voltage Value: -5.400000 ; Angle Value: 165.683060 ; Time Value Ms: 18925.000000; Step: 92 
Voltage Value: -5.100000 ; Angle Value: 181.530060 ; Time Value Ms: 18930.000000; Step: 93 
Voltage Value: -5.100000 ; Angle Value: 158.579239 ; Time Value Ms: 18935.000000; Step: 93 
Voltage Value: -4.800000 ; Angle Value: 163.169403 ; Time Value Ms: 18940.000000; Step: 94 
Voltage Value: -4.800000 ; Angle Value: 162.295074 ; Time Value Ms: 18945.000000; Step: 94 
Voltage Value: -4.500000 ; Angle Value: 181.967209 ; Time Value Ms: 18950.000000; Step: 95 
Voltage Value: -4.500000 ; Angle Value: 175.737701 ; Time Value Ms: 18955.000000; Step: 95 
Voltage Value: -4.200000 ; Angle Value: 176.721313 ; Time Value Ms: 18960.000000; Step: 96 
